chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr12	1027533	1027543	2.0	+	chr12	1027618	1027628	2.0	-	1027580	4.0	85
chr12	1036278	1036288	2.0	+	chr12	1036349	1036359	19.0	-	1036318	21.0	71
chr12	1056685	1056695	2.0	+	chr12	1056755	1056765	9.0	-	1056725	11.0	70
chr12	1064613	1064623	2.0	+	chr12	1064678	1064688	2.0	-	1064650	4.0	65
chr12	1064723	1064733	2.0	+	chr12	1064739	1064749	40.0	-	1064736	42.0	16
chr12	1064766	1064776	2.0	+	chr12	1064788	1064798	4.0	-	1064782	6.0	22
chr11	340377	340387	1771.0	+	chr11	340400	340410	356.0	-	340393	2127.0	23
chr11	171640	171650	1588.0	+	chr11	171665	171675	1683.0	-	171657	3271.0	25
chr11	284444	284454	1247.0	+	chr11	284470	284480	439.0	-	284462	1686.0	26
chr11	245412	245422	1219.0	+	chr11	245441	245451	418.0	-	245431	1637.0	29
chr11	212770	212780	1217.0	+	chr11	212796	212806	968.0	-	212788	2185.0	26
chr11	282346	282356	680.0	+	chr11	282372	282382	943.0	-	282364	1623.0	26
chr11	570668	570678	658.0	+	chr11	570694	570704	427.0	-	570686	1085.0	26
chr11	174004	174014	607.0	+	chr11	174030	174040	597.0	-	174022	1204.0	26
chr11	329222	329232	470.0	+	chr11	329249	329259	121.0	-	329240	591.0	27
chr11	277704	277714	418.0	+	chr11	277730	277740	368.0	-	277722	786.0	26
chr11	228769	228779	377.0	+	chr11	228788	228798	205.0	-	228783	582.0	19
chr11	20897	20907	349.0	+	chr11	20909	20919	49.0	-	20908	398.0	12
chr11	339243	339253	275.0	+	chr11	339267	339277	190.0	-	339260	465.0	24
chr11	352601	352611	260.0	+	chr11	352629	352639	102.0	-	352620	362.0	28
chr11	493389	493399	256.0	+	chr11	493406	493416	559.0	-	493402	815.0	17
chr11	329652	329662	226.0	+	chr11	329673	329683	131.0	-	329667	357.0	21
chr11	130	140	224.0	+	chr11	154	164	444.0	-	147	668.0	24
chr11	507427	507437	211.0	+	chr11	507451	507461	207.0	-	507444	418.0	24
chr11	462542	462552	203.0	+	chr11	462567	462577	130.0	-	462559	333.0	25
chr11	178261	178271	170.0	+	chr11	178285	178295	102.0	-	178278	272.0	24
chr11	392030	392040	147.0	+	chr11	392054	392064	475.0	-	392047	622.0	24
chr11	321486	321496	136.0	+	chr11	321508	321518	18.0	-	321502	154.0	22
chr11	113	123	127.0	+	chr11	140	150	408.0	-	131	535.0	27
chr11	99861	99871	108.0	+	chr11	99888	99898	119.0	-	99879	227.0	27
chr11	468507	468517	108.0	+	chr11	468530	468540	140.0	-	468523	248.0	23
chr11	562043	562053	104.0	+	chr11	562066	562076	78.0	-	562059	182.0	23
chr11	666066	666076	101.0	+	chr11	666088	666098	464.0	-	666082	565.0	22
chr11	589329	589339	97.0	+	chr11	589357	589367	13.0	-	589348	110.0	28
chr11	63624	63634	93.0	+	chr11	63648	63658	201.0	-	63641	294.0	24
chr11	99838	99848	92.0	+	chr11	99865	99875	7.0	-	99856	99.0	27
chr11	99886	99896	89.0	+	chr11	99917	99927	64.0	-	99906	153.0	31
chr11	65809	65819	88.0	+	chr11	65834	65844	171.0	-	65826	259.0	25
chr11	559134	559144	84.0	+	chr11	559162	559172	57.0	-	559153	141.0	28
chr11	579911	579921	84.0	+	chr11	579934	579944	328.0	-	579927	412.0	23
chr11	626053	626063	79.0	+	chr11	626074	626084	75.0	-	626068	154.0	21
chr11	36	46	76.0	+	chr11	76	86	12.0	-	61	88.0	40
chr11	581489	581499	75.0	+	chr11	581516	581526	117.0	-	581507	192.0	27
chr11	333768	333778	74.0	+	chr11	333786	333796	29.0	-	333782	103.0	18
chr11	468526	468536	74.0	+	chr11	468573	468583	6.0	-	468554	80.0	47
chr11	382590	382600	63.0	+	chr11	382616	382626	119.0	-	382608	182.0	26
chr11	173983	173993	60.0	+	chr11	174012	174022	321.0	-	174002	381.0	29
chr11	371275	371285	57.0	+	chr11	371284	371294	247.0	-	371284	304.0	9
chr11	450959	450969	54.0	+	chr11	450976	450986	18.0	-	450972	72.0	17
chr11	245463	245473	52.0	+	chr11	245549	245559	14.0	-	245511	66.0	86
chr11	666154	666164	52.0	+	chr11	666174	666184	162.0	-	666169	214.0	20
chr11	174031	174041	50.0	+	chr11	174050	174060	17.0	-	174045	67.0	19
chr11	178245	178255	49.0	+	chr11	178255	178265	20.0	-	178255	69.0	10
chr11	178290	178300	48.0	+	chr11	178329	178339	13.0	-	178314	61.0	39
chr11	219784	219794	47.0	+	chr11	219809	219819	34.0	-	219801	81.0	25
chr11	570702	570712	47.0	+	chr11	570729	570739	39.0	-	570720	86.0	27
chr11	169	179	46.0	+	chr11	187	197	30.0	-	183	76.0	18
chr11	201	211	46.0	+	chr11	237	247	18.0	-	224	64.0	36
chr11	666202	666212	46.0	+	chr11	666227	666237	16.0	-	666219	62.0	25
chr11	282314	282324	42.0	+	chr11	282324	282334	30.0	-	282324	72.0	10
chr11	619157	619167	42.0	+	chr11	619175	619185	83.0	-	619171	125.0	18
chr11	666050	666060	42.0	+	chr11	666141	666151	11.0	-	666100	53.0	91
chr11	462579	462589	41.0	+	chr11	462588	462598	64.0	-	462588	105.0	9
chr11	425711	425721	40.0	+	chr11	425736	425746	124.0	-	425728	164.0	25
chr11	513661	513671	40.0	+	chr11	513698	513708	5.0	-	513684	45.0	37
chr11	221	231	39.0	+	chr11	270	280	64.0	-	250	103.0	49
chr11	589362	589372	37.0	+	chr11	589394	589404	6.0	-	589383	43.0	32
chr11	298879	298889	35.0	+	chr11	298910	298920	30.0	-	298899	65.0	31
chr11	462568	462578	35.0	+	chr11	462627	462637	3.0	-	462602	38.0	59
chr11	178318	178328	30.0	+	chr11	178347	178357	10.0	-	178337	40.0	29
chr11	82784	82794	29.0	+	chr11	82798	82808	110.0	-	82796	139.0	14
chr11	282413	282423	29.0	+	chr11	282455	282465	4.0	-	282439	33.0	42
chr11	428790	428800	29.0	+	chr11	428818	428828	83.0	-	428809	112.0	28
chr11	101115	101125	28.0	+	chr11	101139	101149	74.0	-	101132	102.0	24
chr11	171600	171610	28.0	+	chr11	171612	171622	20.0	-	171611	48.0	12
chr11	316896	316906	26.0	+	chr11	316916	316926	45.0	-	316911	71.0	20
chr11	340494	340504	26.0	+	chr11	340543	340553	7.0	-	340523	33.0	49
chr11	666119	666129	26.0	+	chr11	666156	666166	17.0	-	666142	43.0	37
chr11	329273	329283	25.0	+	chr11	329297	329307	17.0	-	329290	42.0	24
chr11	470377	470387	25.0	+	chr11	470403	470413	2.0	-	470395	27.0	26
chr11	282294	282304	24.0	+	chr11	282309	282319	37.0	-	282306	61.0	15
chr11	228732	228742	23.0	+	chr11	228755	228765	23.0	-	228748	46.0	23
chr11	425625	425635	23.0	+	chr11	425681	425691	2.0	-	425658	25.0	56
chr11	284477	284487	22.0	+	chr11	284561	284571	2.0	-	284524	24.0	84
chr11	171675	171685	21.0	+	chr11	171687	171697	49.0	-	171686	70.0	12
chr11	329703	329713	21.0	+	chr11	329756	329766	4.0	-	329734	25.0	53
chr11	442502	442512	21.0	+	chr11	442510	442520	8.0	-	442511	29.0	8
chr11	570802	570812	21.0	+	chr11	570825	570835	10.0	-	570818	31.0	23
chr11	171849	171859	20.0	+	chr11	171866	171876	4.0	-	171862	24.0	17
chr11	226445	226455	20.0	+	chr11	226463	226473	3.0	-	226459	23.0	18
chr11	330165	330175	20.0	+	chr11	330224	330234	3.0	-	330199	23.0	59
chr11	526389	526399	20.0	+	chr11	526420	526430	12.0	-	526409	32.0	31
chr11	567329	567339	20.0	+	chr11	567356	567366	20.0	-	567347	40.0	27
chr11	239869	239879	19.0	+	chr11	239920	239930	13.0	-	239899	32.0	51
chr11	298893	298903	19.0	+	chr11	298926	298936	9.0	-	298914	28.0	33
chr11	442523	442533	19.0	+	chr11	442549	442559	37.0	-	442541	56.0	26
chr11	492880	492890	19.0	+	chr11	492906	492916	27.0	-	492898	46.0	26
chr11	309608	309618	18.0	+	chr11	309631	309641	15.0	-	309624	33.0	23
chr11	321465	321475	18.0	+	chr11	321469	321479	14.0	-	321472	32.0	4
chr11	340591	340601	18.0	+	chr11	340606	340616	4.0	-	340603	22.0	15
chr11	382657	382667	18.0	+	chr11	382715	382725	2.0	-	382691	20.0	58
chr11	626091	626101	18.0	+	chr11	626093	626103	6.0	-	626097	24.0	2
chr11	118428	118438	17.0	+	chr11	118449	118459	2.0	-	118443	19.0	21
chr11	326577	326587	17.0	+	chr11	326616	326626	2.0	-	326601	19.0	39
chr11	468565	468575	17.0	+	chr11	468594	468604	11.0	-	468584	28.0	29
chr11	517593	517603	17.0	+	chr11	517618	517628	5.0	-	517610	22.0	25
chr11	589641	589651	17.0	+	chr11	589663	589673	15.0	-	589657	32.0	22
chr11	618612	618622	17.0	+	chr11	618636	618646	2.0	-	618629	19.0	24
chr11	666412	666422	17.0	+	chr11	666441	666451	47.0	-	666431	64.0	29
chr11	207621	207631	16.0	+	chr11	207639	207649	102.0	-	207635	118.0	18
chr11	230529	230539	16.0	+	chr11	230572	230582	2.0	-	230555	18.0	43
chr11	89	99	15.0	+	chr11	115	125	69.0	-	107	84.0	26
chr11	316915	316925	15.0	+	chr11	316937	316947	10.0	-	316931	25.0	22
chr11	329583	329593	15.0	+	chr11	329627	329637	8.0	-	329610	23.0	44
chr11	425694	425704	15.0	+	chr11	425695	425705	2.0	-	425699	17.0	1
chr11	451181	451191	15.0	+	chr11	451272	451282	2.0	-	451231	17.0	91
chr11	441790	441800	14.0	+	chr11	441814	441824	4.0	-	441807	18.0	24
chr11	442533	442543	14.0	+	chr11	442576	442586	3.0	-	442559	17.0	43
chr11	666237	666247	14.0	+	chr11	666263	666273	41.0	-	666255	55.0	26
chr11	171437	171447	13.0	+	chr11	171455	171465	31.0	-	171451	44.0	18
chr11	171563	171573	13.0	+	chr11	171585	171595	47.0	-	171579	60.0	22
chr11	171615	171625	13.0	+	chr11	171649	171659	459.0	-	171637	472.0	34
chr11	219704	219714	13.0	+	chr11	219735	219745	2.0	-	219724	15.0	31
chr11	339329	339339	13.0	+	chr11	339350	339360	7.0	-	339344	20.0	21
chr11	517740	517750	13.0	+	chr11	517782	517792	7.0	-	517766	20.0	42
chr11	626013	626023	13.0	+	chr11	626036	626046	12.0	-	626029	25.0	23
chr11	666323	666333	13.0	+	chr11	666349	666359	12.0	-	666341	25.0	26
chr11	479	489	12.0	+	chr11	506	516	17.0	-	497	29.0	27
chr11	242529	242539	12.0	+	chr11	242549	242559	3.0	-	242544	15.0	20
chr11	243542	243552	12.0	+	chr11	243550	243560	8.0	-	243551	20.0	8
chr11	328833	328843	12.0	+	chr11	328921	328931	10.0	-	328882	22.0	88
chr11	666255	666265	12.0	+	chr11	666285	666295	8.0	-	666275	20.0	30
chr11	511	521	11.0	+	chr11	536	546	11.0	-	528	22.0	25
chr11	22029	22039	11.0	+	chr11	22073	22083	5.0	-	22056	16.0	44
chr11	71039	71049	11.0	+	chr11	71062	71072	10.0	-	71055	21.0	23
chr11	90509	90519	11.0	+	chr11	90577	90587	3.0	-	90548	14.0	68
chr11	99797	99807	11.0	+	chr11	99817	99827	2.0	-	99812	13.0	20
chr11	371236	371246	11.0	+	chr11	371243	371253	3.0	-	371244	14.0	7
chr11	417643	417653	11.0	+	chr11	417656	417666	9.0	-	417654	20.0	13
chr11	513627	513637	11.0	+	chr11	513670	513680	40.0	-	513653	51.0	43
chr11	14314	14324	10.0	+	chr11	14360	14370	9.0	-	14342	19.0	46
chr11	219909	219919	10.0	+	chr11	220003	220013	2.0	-	219961	12.0	94
chr11	321423	321433	10.0	+	chr11	321450	321460	11.0	-	321441	21.0	27
chr11	333814	333824	10.0	+	chr11	333838	333848	23.0	-	333831	33.0	24
chr11	437239	437249	10.0	+	chr11	437265	437275	16.0	-	437257	26.0	26
chr11	504467	504477	10.0	+	chr11	504555	504565	2.0	-	504516	12.0	88
chr11	562110	562120	10.0	+	chr11	562111	562121	5.0	-	562115	15.0	1
chr11	589410	589420	10.0	+	chr11	589426	589436	12.0	-	589423	22.0	16
chr11	640062	640072	10.0	+	chr11	640068	640078	31.0	-	640070	41.0	6
chr11	665805	665815	10.0	+	chr11	665832	665842	5.0	-	665823	15.0	27
chr11	82805	82815	9.0	+	chr11	82825	82835	9.0	-	82820	18.0	20
chr11	178412	178422	9.0	+	chr11	178458	178468	6.0	-	178440	15.0	46
chr11	245684	245694	9.0	+	chr11	245758	245768	3.0	-	245726	12.0	74
chr11	298780	298790	9.0	+	chr11	298798	298808	13.0	-	298794	22.0	18
chr11	298937	298947	9.0	+	chr11	298970	298980	11.0	-	298958	20.0	33
chr11	352711	352721	9.0	+	chr11	352781	352791	2.0	-	352751	11.0	70
chr11	373931	373941	9.0	+	chr11	373955	373965	9.0	-	373948	18.0	24
chr11	440650	440660	9.0	+	chr11	440690	440700	17.0	-	440675	26.0	40
chr11	451036	451046	9.0	+	chr11	451051	451061	12.0	-	451048	21.0	15
chr11	493417	493427	9.0	+	chr11	493499	493509	2.0	-	493463	11.0	82
chr11	155409	155419	8.0	+	chr11	155450	155460	17.0	-	155434	25.0	41
chr11	171515	171525	8.0	+	chr11	171550	171560	7.0	-	171537	15.0	35
chr11	173938	173948	8.0	+	chr11	173942	173952	13.0	-	173945	21.0	4
chr11	212827	212837	8.0	+	chr11	212897	212907	4.0	-	212867	12.0	70
chr11	228827	228837	8.0	+	chr11	228835	228845	4.0	-	228836	12.0	8
chr11	277775	277785	8.0	+	chr11	277805	277815	12.0	-	277795	20.0	30
chr11	329047	329057	8.0	+	chr11	329136	329146	9.0	-	329096	17.0	89
chr11	519104	519114	8.0	+	chr11	519142	519152	4.0	-	519128	12.0	38
chr11	519533	519543	8.0	+	chr11	519571	519581	5.0	-	519557	13.0	38
chr11	570593	570603	8.0	+	chr11	570610	570620	9.0	-	570606	17.0	17
chr11	625369	625379	8.0	+	chr11	625398	625408	3.0	-	625388	11.0	29
chr11	20864	20874	7.0	+	chr11	20889	20899	5.0	-	20881	12.0	25
chr11	152345	152355	7.0	+	chr11	152406	152416	12.0	-	152380	19.0	61
chr11	164351	164361	7.0	+	chr11	164355	164365	5.0	-	164358	12.0	4
chr11	225848	225858	7.0	+	chr11	225878	225888	6.0	-	225868	13.0	30
chr11	225900	225910	7.0	+	chr11	225926	225936	23.0	-	225918	30.0	26
chr11	225964	225974	7.0	+	chr11	225982	225992	3.0	-	225978	10.0	18
chr11	326142	326152	7.0	+	chr11	326193	326203	2.0	-	326172	9.0	51
chr11	329560	329570	7.0	+	chr11	329589	329599	25.0	-	329579	32.0	29
chr11	380680	380690	7.0	+	chr11	380697	380707	15.0	-	380693	22.0	17
chr11	386419	386429	7.0	+	chr11	386476	386486	13.0	-	386452	20.0	57
chr11	392066	392076	7.0	+	chr11	392077	392087	9.0	-	392076	16.0	11
chr11	392198	392208	7.0	+	chr11	392208	392218	2.0	-	392208	9.0	10
chr11	572040	572050	7.0	+	chr11	572044	572054	7.0	-	572047	14.0	4
chr11	590537	590547	7.0	+	chr11	590595	590605	2.0	-	590571	9.0	58
chr11	666279	666289	7.0	+	chr11	666312	666322	16.0	-	666300	23.0	33
chr11	666362	666372	7.0	+	chr11	666395	666405	13.0	-	666383	20.0	33
chr11	171462	171472	6.0	+	chr11	171489	171499	3.0	-	171480	9.0	27
chr11	207576	207586	6.0	+	chr11	207621	207631	39.0	-	207603	45.0	45
chr11	212698	212708	6.0	+	chr11	212719	212729	11.0	-	212713	17.0	21
chr11	245521	245531	6.0	+	chr11	245617	245627	6.0	-	245574	12.0	96
chr11	298909	298919	6.0	+	chr11	298992	299002	2.0	-	298955	8.0	83
chr11	316933	316943	6.0	+	chr11	316964	316974	7.0	-	316953	13.0	31
chr11	442170	442180	6.0	+	chr11	442189	442199	8.0	-	442184	14.0	19
chr11	507060	507070	6.0	+	chr11	507107	507117	2.0	-	507088	8.0	47
chr11	523666	523676	6.0	+	chr11	523702	523712	13.0	-	523689	19.0	36
chr11	526474	526484	6.0	+	chr11	526537	526547	4.0	-	526510	10.0	63
chr11	579967	579977	6.0	+	chr11	579988	579998	9.0	-	579982	15.0	21
chr11	581451	581461	6.0	+	chr11	581482	581492	22.0	-	581471	28.0	31
chr11	541	551	5.0	+	chr11	604	614	3.0	-	577	8.0	63
chr11	67908	67918	5.0	+	chr11	67926	67936	7.0	-	67922	12.0	18
chr11	284390	284400	5.0	+	chr11	284414	284424	6.0	-	284407	11.0	24
chr11	285671	285681	5.0	+	chr11	285734	285744	22.0	-	285707	27.0	63
chr11	329172	329182	5.0	+	chr11	329227	329237	105.0	-	329204	110.0	55
chr11	329299	329309	5.0	+	chr11	329337	329347	10.0	-	329323	15.0	38
chr11	339154	339164	5.0	+	chr11	339187	339197	7.0	-	339175	12.0	33
chr11	340570	340580	5.0	+	chr11	340661	340671	2.0	-	340620	7.0	91
chr11	390103	390113	5.0	+	chr11	390115	390125	2.0	-	390114	7.0	12
chr11	400744	400754	5.0	+	chr11	400822	400832	18.0	-	400788	23.0	78
chr11	425835	425845	5.0	+	chr11	425838	425848	15.0	-	425841	20.0	3
chr11	509322	509332	5.0	+	chr11	509392	509402	10.0	-	509362	15.0	70
chr11	578771	578781	5.0	+	chr11	578816	578826	9.0	-	578798	14.0	45
chr11	579872	579882	5.0	+	chr11	579884	579894	8.0	-	579883	13.0	12
chr11	20935	20945	4.0	+	chr11	20970	20980	2.0	-	20957	6.0	35
chr11	67758	67768	4.0	+	chr11	67799	67809	4.0	-	67783	8.0	41
chr11	99813	99823	4.0	+	chr11	99840	99850	19.0	-	99831	23.0	27
chr11	149659	149669	4.0	+	chr11	149677	149687	2.0	-	149673	6.0	18
chr11	173612	173622	4.0	+	chr11	173620	173630	3.0	-	173621	7.0	8
chr11	213349	213359	4.0	+	chr11	213406	213416	6.0	-	213382	10.0	57
chr11	219816	219826	4.0	+	chr11	219834	219844	9.0	-	219830	13.0	18
chr11	339222	339232	4.0	+	chr11	339225	339235	6.0	-	339228	10.0	3
chr11	352427	352437	4.0	+	chr11	352453	352463	5.0	-	352445	9.0	26
chr11	407863	407873	4.0	+	chr11	407870	407880	8.0	-	407871	12.0	7
chr11	442574	442584	4.0	+	chr11	442605	442615	7.0	-	442594	11.0	31
chr11	450650	450660	4.0	+	chr11	450714	450724	23.0	-	450687	27.0	64
chr11	450909	450919	4.0	+	chr11	450947	450957	38.0	-	450933	42.0	38
chr11	570762	570772	4.0	+	chr11	570767	570777	12.0	-	570769	16.0	5
chr11	619195	619205	4.0	+	chr11	619203	619213	9.0	-	619204	13.0	8
chr11	70742	70752	3.0	+	chr11	70797	70807	5.0	-	70774	8.0	55
chr11	114996	115006	3.0	+	chr11	115022	115032	3.0	-	115014	6.0	26
chr11	118048	118058	3.0	+	chr11	118074	118084	15.0	-	118066	18.0	26
chr11	163867	163877	3.0	+	chr11	163906	163916	5.0	-	163891	8.0	39
chr11	173455	173465	3.0	+	chr11	173529	173539	3.0	-	173497	6.0	74
chr11	228855	228865	3.0	+	chr11	228886	228896	9.0	-	228875	12.0	31
chr11	282202	282212	3.0	+	chr11	282268	282278	21.0	-	282240	24.0	66
chr11	288022	288032	3.0	+	chr11	288112	288122	3.0	-	288072	6.0	90
chr11	300655	300665	3.0	+	chr11	300661	300671	4.0	-	300663	7.0	6
chr11	390422	390432	3.0	+	chr11	390431	390441	8.0	-	390431	11.0	9
chr11	391975	391985	3.0	+	chr11	392011	392021	13.0	-	391998	16.0	36
chr11	419575	419585	3.0	+	chr11	419640	419650	14.0	-	419612	17.0	65
chr11	437324	437334	3.0	+	chr11	437409	437419	9.0	-	437371	12.0	85
chr11	440687	440697	3.0	+	chr11	440715	440725	18.0	-	440706	21.0	28
chr11	507465	507475	3.0	+	chr11	507472	507482	15.0	-	507473	18.0	7
chr11	570845	570855	3.0	+	chr11	570874	570884	5.0	-	570864	8.0	29
chr11	579736	579746	3.0	+	chr11	579781	579791	12.0	-	579763	15.0	45
chr11	579995	580005	3.0	+	chr11	580050	580060	3.0	-	580027	6.0	55
chr11	589275	589285	3.0	+	chr11	589313	589323	3.0	-	589299	6.0	38
chr11	618648	618658	3.0	+	chr11	618735	618745	3.0	-	618696	6.0	87
chr11	618817	618827	3.0	+	chr11	618880	618890	6.0	-	618853	9.0	63
chr11	643971	643981	3.0	+	chr11	644033	644043	4.0	-	644007	7.0	62
chr11	665986	665996	3.0	+	chr11	666026	666036	3.0	-	666011	6.0	40
chr11	401	411	2.0	+	chr11	449	459	32.0	-	430	34.0	48
chr11	418	428	2.0	+	chr11	483	493	6.0	-	455	8.0	65
chr11	20822	20832	2.0	+	chr11	20837	20847	3.0	-	20834	5.0	15
chr11	20964	20974	2.0	+	chr11	20977	20987	2.0	-	20975	4.0	13
chr11	31178	31188	2.0	+	chr11	31221	31231	5.0	-	31204	7.0	43
chr11	37634	37644	2.0	+	chr11	37639	37649	12.0	-	37641	14.0	5
chr11	99664	99674	2.0	+	chr11	99672	99682	2.0	-	99673	4.0	8
chr11	99760	99770	2.0	+	chr11	99800	99810	2.0	-	99785	4.0	40
chr11	134939	134949	2.0	+	chr11	134977	134987	14.0	-	134963	16.0	38
chr11	162422	162432	2.0	+	chr11	162462	162472	5.0	-	162447	7.0	40
chr11	171958	171968	2.0	+	chr11	172048	172058	2.0	-	172008	4.0	90
chr11	173779	173789	2.0	+	chr11	173794	173804	2.0	-	173791	4.0	15
chr11	178092	178102	2.0	+	chr11	178125	178135	3.0	-	178113	5.0	33
chr11	202695	202705	2.0	+	chr11	202765	202775	8.0	-	202735	10.0	70
chr11	212522	212532	2.0	+	chr11	212606	212616	2.0	-	212569	4.0	84
chr11	249480	249490	2.0	+	chr11	249493	249503	2.0	-	249491	4.0	13
chr11	277508	277518	2.0	+	chr11	277585	277595	15.0	-	277551	17.0	77
chr11	294722	294732	2.0	+	chr11	294777	294787	3.0	-	294754	5.0	55
chr11	313482	313492	2.0	+	chr11	313501	313511	2.0	-	313496	4.0	19
chr11	316844	316854	2.0	+	chr11	316859	316869	7.0	-	316856	9.0	15
chr11	321516	321526	2.0	+	chr11	321528	321538	9.0	-	321527	11.0	12
chr11	329901	329911	2.0	+	chr11	329908	329918	14.0	-	329909	16.0	7
chr11	332850	332860	2.0	+	chr11	332877	332887	3.0	-	332868	5.0	27
chr11	340152	340162	2.0	+	chr11	340182	340192	12.0	-	340172	14.0	30
chr11	413524	413534	2.0	+	chr11	413556	413566	2.0	-	413545	4.0	32
chr11	462484	462494	2.0	+	chr11	462513	462523	23.0	-	462503	25.0	29
chr11	468213	468223	2.0	+	chr11	468222	468232	5.0	-	468222	7.0	9
chr11	468467	468477	2.0	+	chr11	468491	468501	5.0	-	468484	7.0	24
chr11	559115	559125	2.0	+	chr11	559148	559158	62.0	-	559136	64.0	33
chr11	581182	581192	2.0	+	chr11	581205	581215	2.0	-	581198	4.0	23
chr11	619233	619243	2.0	+	chr11	619256	619266	7.0	-	619249	9.0	23
chr11	665828	665838	2.0	+	chr11	665865	665875	2.0	-	665851	4.0	37
chr10	123519	123529	1916.0	+	chr10	123546	123556	3519.0	-	123537	5435.0	27
chr10	594692	594702	1879.0	+	chr10	594719	594729	1998.0	-	594710	3877.0	27
chr10	434787	434797	1556.0	+	chr10	434813	434823	253.0	-	434805	1809.0	26
chr10	223618	223628	1235.0	+	chr10	223645	223655	984.0	-	223636	2219.0	27
chr10	137219	137229	751.0	+	chr10	137232	137242	122.0	-	137230	873.0	13
chr10	585904	585914	603.0	+	chr10	585932	585942	2566.0	-	585923	3169.0	28
chr10	402669	402679	595.0	+	chr10	402695	402705	1041.0	-	402687	1636.0	26
chr10	60255	60265	547.0	+	chr10	60281	60291	68.0	-	60273	615.0	26
chr10	146940	146950	538.0	+	chr10	146966	146976	596.0	-	146958	1134.0	26
chr10	424264	424274	533.0	+	chr10	424289	424299	337.0	-	424281	870.0	25
chr10	576753	576763	520.0	+	chr10	576780	576790	574.0	-	576771	1094.0	27
chr10	68919	68929	487.0	+	chr10	68946	68956	486.0	-	68937	973.0	27
chr10	615301	615311	378.0	+	chr10	615330	615340	110.0	-	615320	488.0	29
chr10	207656	207666	330.0	+	chr10	207684	207694	192.0	-	207675	522.0	28
chr10	559263	559273	211.0	+	chr10	559290	559300	139.0	-	559281	350.0	27
chr10	745538	745548	183.0	+	chr10	745563	745573	665.0	-	745555	848.0	25
chr10	683608	683618	170.0	+	chr10	683636	683646	42.0	-	683627	212.0	28
chr10	123500	123510	153.0	+	chr10	123505	123515	80.0	-	123507	233.0	5
chr10	663551	663561	140.0	+	chr10	663567	663577	101.0	-	663564	241.0	16
chr10	295045	295055	134.0	+	chr10	295072	295082	359.0	-	295063	493.0	27
chr10	612195	612205	125.0	+	chr10	612221	612231	180.0	-	612213	305.0	26
chr10	220458	220468	119.0	+	chr10	220486	220496	349.0	-	220477	468.0	28
chr10	257096	257106	102.0	+	chr10	257121	257131	132.0	-	257113	234.0	25
chr10	123444	123454	95.0	+	chr10	123461	123471	34.0	-	123457	129.0	17
chr10	192311	192321	95.0	+	chr10	192334	192344	56.0	-	192327	151.0	23
chr10	123556	123566	93.0	+	chr10	123588	123598	14.0	-	123577	107.0	32
chr10	220478	220488	81.0	+	chr10	220555	220565	6.0	-	220521	87.0	77
chr10	220765	220775	80.0	+	chr10	220790	220800	73.0	-	220782	153.0	25
chr10	339477	339487	63.0	+	chr10	339489	339499	87.0	-	339488	150.0	12
chr10	359850	359860	55.0	+	chr10	359865	359875	64.0	-	359862	119.0	15
chr10	383674	383684	52.0	+	chr10	383688	383698	63.0	-	383686	115.0	14
chr10	391976	391986	52.0	+	chr10	392002	392012	7.0	-	391994	59.0	26
chr10	606524	606534	48.0	+	chr10	606551	606561	5.0	-	606542	53.0	27
chr10	663574	663584	47.0	+	chr10	663596	663606	568.0	-	663590	615.0	22
chr10	79560	79570	46.0	+	chr10	79598	79608	4.0	-	79584	50.0	38
chr10	649567	649577	46.0	+	chr10	649593	649603	81.0	-	649585	127.0	26
chr10	615274	615284	44.0	+	chr10	615307	615317	101.0	-	615295	145.0	33
chr10	586020	586030	43.0	+	chr10	586041	586051	13.0	-	586035	56.0	21
