chrom	strand	start	end	value
chr8	-	360886	360896	6.0
chr8	-	360898	360908	5.0
chr8	-	361738	361748	2.0
chr8	-	363171	363181	2.0
chr8	-	363224	363234	2.0
chr8	-	363996	364006	2.0
chr8	-	365511	365521	3.0
chr8	-	366408	366418	2.0
chr8	-	366509	366519	4.0
chr8	-	366536	366546	3.0
chr8	-	366623	366633	2.0
chr8	-	366848	366858	3.0
chr8	-	366935	366945	2.0
chr8	-	366995	367005	2.0
chr8	-	367560	367570	2.0
chr8	-	368837	368847	4.0
chr8	-	369231	369241	6.0
chr8	-	369429	369439	4.0
chr8	-	369790	369800	5.0
chr8	-	371522	371532	2.0
chr8	-	372083	372093	2.0
chr8	-	372521	372531	2.0
chr8	-	372941	372951	11.0
chr8	-	373399	373409	4.0
chr8	-	373530	373540	4.0
chr8	-	374345	374355	2.0
chr8	-	374499	374509	4.0
chr8	-	374557	374567	199.0
chr8	-	374621	374631	19.0
chr8	-	375167	375177	3.0
chr8	-	375326	375336	5.0
chr8	-	375489	375499	6.0
chr8	-	375991	376001	3.0
chr8	-	376427	376437	5.0
chr8	-	377223	377233	2.0
chr8	-	377614	377624	2.0
chr8	-	377646	377656	3.0
chr8	-	377877	377887	2.0
chr8	-	378141	378151	2.0
chr8	-	378469	378479	2.0
chr8	-	378847	378857	4.0
chr8	-	379837	379847	4.0
chr8	-	381872	381882	4.0
chr8	-	383021	383031	2.0
chr8	-	383985	383995	3.0
chr8	-	384369	384379	3.0
chr8	-	385221	385231	4.0
chr8	-	387415	387425	2.0
chr8	-	387965	387975	3.0
chr8	-	388053	388063	2.0
chr8	-	388072	388082	2.0
chr8	-	388143	388153	4.0
chr8	-	388539	388549	4.0
chr8	-	389757	389767	2.0
chr8	-	389834	389844	2.0
chr8	-	389908	389918	2.0
chr8	-	389922	389932	2.0
chr8	-	389981	389991	3.0
chr8	-	390006	390016	4.0
chr8	-	390044	390054	7.0
chr8	-	391471	391481	2.0
chr8	-	391578	391588	4.0
chr8	-	392359	392369	4.0
chr8	-	392872	392882	2.0
chr8	-	393918	393928	2.0
chr8	-	394310	394320	2.0
chr8	-	394589	394599	2.0
chr8	-	394966	394976	4.0
chr8	-	395266	395276	2.0
chr8	-	395602	395612	2.0
chr8	-	397636	397646	4.0
chr8	-	398893	398903	3.0
chr8	-	399811	399821	3.0
chr8	-	400429	400439	3.0
chr8	-	400702	400712	3.0
chr8	-	400925	400935	2.0
chr8	-	401114	401124	2.0
chr8	-	402028	402038	3.0
chr8	-	403500	403510	2.0
chr8	-	404083	404093	2.0
chr8	-	404716	404726	3.0
chr8	-	405009	405019	4.0
chr8	-	406968	406978	7.0
chr8	-	407263	407273	2.0
chr8	-	407872	407882	3.0
chr8	-	409432	409442	2.0
chr8	-	410789	410799	2.0
chr8	-	411179	411189	2.0
chr8	-	412288	412298	2.0
chr8	-	412930	412940	3.0
chr8	-	413300	413310	2.0
chr8	-	416162	416172	9.0
chr8	-	416795	416805	2.0
chr8	-	416806	416816	2.0
chr8	-	417548	417558	3.0
chr8	-	417774	417784	2.0
chr8	-	418097	418107	5.0
chr8	-	418202	418212	2.0
chr8	-	420632	420642	2.0
chr8	-	420845	420855	2.0
chr8	-	420916	420926	5.0
chr8	-	421322	421332	2.0
chr8	-	421820	421830	2.0
chr8	-	421874	421884	2.0
chr8	-	421974	421984	2.0
chr8	-	423464	423474	3.0
chr8	-	423911	423921	3.0
chr8	-	424267	424277	2.0
chr8	-	426191	426201	3.0
chr8	-	427121	427131	6.0
chr8	-	427326	427336	3.0
chr8	-	427967	427977	4.0
chr8	-	428123	428133	2.0
chr8	-	428211	428221	2.0
chr8	-	428378	428388	4.0
chr8	-	428531	428541	3.0
chr8	-	429966	429976	3.0
chr8	-	430261	430271	2.0
chr8	-	433126	433136	2.0
chr8	-	433623	433633	4.0
chr8	-	434103	434113	2.0
chr8	-	435045	435055	4.0
chr8	-	436515	436525	2.0
chr8	-	437589	437599	6.0
chr8	-	438582	438592	3.0
chr8	-	440478	440488	2.0
chr8	-	442380	442390	3.0
chr8	-	442594	442604	5.0
chr8	-	442730	442740	5.0
chr8	-	442812	442822	7.0
chr8	-	443259	443269	4.0
chr8	-	443933	443943	2.0
chr8	-	443964	443974	7.0
chr8	-	443981	443991	4.0
chr8	-	444005	444015	2.0
chr8	-	444935	444945	5.0
chr8	-	445859	445869	2.0
chr8	-	445941	445951	2.0
chr8	-	446934	446944	3.0
chr8	-	448418	448428	6.0
chr8	-	448587	448597	2.0
chr8	-	449007	449017	3.0
chr8	-	449328	449338	2.0
chr8	-	449451	449461	3.0
chr8	-	449514	449524	2.0
chr8	-	450680	450690	6.0
chr8	-	450775	450785	3.0
chr8	-	450840	450850	4.0
chr8	-	450930	450940	2.0
chr8	-	451593	451603	2.0
chr8	-	452272	452282	3.0
chr8	-	452372	452382	3.0
chr8	-	452918	452928	2.0
chr8	-	453083	453093	7.0
chr8	-	453263	453273	2.0
chr8	-	453391	453401	2.0
chr8	-	454310	454320	2.0
chr8	-	454949	454959	3.0
chr8	-	456515	456525	2.0
chr8	-	456764	456774	2.0
chr8	-	457334	457344	2.0
chr8	-	457394	457404	3.0
chr8	-	457566	457576	3.0
chr8	-	457646	457656	3.0
chr8	-	457738	457748	3.0
chr8	-	457799	457809	2.0
chr8	-	458768	458778	3.0
chr8	-	458852	458862	3.0
chr8	-	461123	461133	2.0
chr8	-	461271	461281	6.0
chr8	-	461938	461948	3.0
chr8	-	462359	462369	5.0
chr8	-	462819	462829	4.0
chr8	-	463205	463215	4.0
chr8	-	464441	464451	2.0
chr8	-	465314	465324	3.0
chr8	-	465430	465440	4.0
chr8	-	465693	465703	3.0
chr8	-	466500	466510	3.0
chr8	-	467644	467654	3.0
chr8	-	469413	469423	4.0
chr8	-	469746	469756	5.0
chr8	-	470016	470026	4.0
chr8	-	470448	470458	4.0
chr8	-	470537	470547	2.0
chr8	-	471310	471320	2.0
chr8	-	471675	471685	2.0
chr8	-	471929	471939	2.0
chr8	-	472046	472056	2.0
chr8	-	474068	474078	2.0
chr8	-	476507	476517	3.0
chr8	-	477191	477201	2.0
chr8	-	477495	477505	7.0
chr8	-	477554	477564	11.0
chr8	-	478300	478310	2.0
chr8	-	478396	478406	3.0
chr8	-	479492	479502	2.0
chr8	-	479644	479654	2.0
chr8	-	479830	479840	2.0
chr8	-	480423	480433	2.0
chr8	-	480435	480445	2.0
chr8	-	480460	480470	3.0
chr8	-	480561	480571	3.0
chr8	-	480616	480626	2.0
chr8	-	480696	480706	3.0
chr8	-	480721	480731	2.0
chr8	-	480897	480907	3.0
chr8	-	481854	481864	2.0
chr8	-	482176	482186	4.0
chr8	-	483079	483089	5.0
chr8	-	483458	483468	2.0
chr8	-	483526	483536	2.0
chr8	-	483689	483699	2.0
chr8	-	484093	484103	2.0
chr8	-	484881	484891	3.0
chr8	-	484972	484982	2.0
chr8	-	485617	485627	2.0
chr8	-	485807	485817	2.0
chr8	-	485841	485851	2.0
chr8	-	486377	486387	2.0
chr8	-	486585	486595	2.0
chr8	-	486638	486648	2.0
chr8	-	487982	487992	2.0
chr8	-	488262	488272	2.0
chr8	-	489179	489189	2.0
chr8	-	489424	489434	5.0
chr8	-	489514	489524	4.0
chr8	-	489555	489565	3.0
chr8	-	490224	490234	2.0
chr8	-	490427	490437	2.0
chr8	-	490493	490503	3.0
chr8	-	491378	491388	5.0
chr8	-	491541	491551	2.0
chr8	-	491612	491622	2.0
chr8	-	491941	491951	3.0
chr8	-	492691	492701	3.0
chr8	-	492853	492863	2.0
chr8	-	493165	493175	5.0
chr8	-	496165	496175	4.0
chr8	-	496951	496961	2.0
chr8	-	497915	497925	3.0
chr8	-	498720	498730	2.0
chr8	-	499325	499335	5.0
chr8	-	499343	499353	2.0
chr8	-	499395	499405	2.0
chr8	-	499610	499620	2.0
chr8	-	500164	500174	3.0
chr8	-	500203	500213	7.0
chr8	-	500278	500288	2.0
chr8	-	500361	500371	2.0
chr8	-	500969	500979	2.0
chr8	-	501119	501129	2.0
chr8	-	501669	501679	2.0
chr8	-	505799	505809	2.0
chr8	-	506004	506014	4.0
chr8	-	506064	506074	2.0
chr8	-	506230	506240	4.0
chr8	-	506423	506433	5.0
chr8	-	506604	506614	2.0
chr8	-	506917	506927	2.0
chr8	-	508250	508260	3.0
chr8	-	508295	508305	2.0
chr8	-	508342	508352	3.0
chr8	-	508391	508401	4.0
chr8	-	508554	508564	6.0
chr8	-	508586	508596	6.0
chr8	-	508939	508949	2.0
chr8	-	509532	509542	4.0
chr8	-	511148	511158	2.0
chr8	-	511282	511292	2.0
chr8	-	511435	511445	2.0
chr8	-	511584	511594	3.0
chr8	-	512813	512823	4.0
chr8	-	513741	513751	3.0
chr8	-	514136	514146	2.0
chr8	-	514251	514261	10.0
chr8	-	514527	514537	4.0
chr8	-	514984	514994	5.0
chr8	-	516113	516123	2.0
chr8	-	516413	516423	2.0
chr8	-	516780	516790	2.0
chr8	-	517901	517911	4.0
chr8	-	518035	518045	3.0
chr8	-	518069	518079	2.0
chr8	-	518273	518283	3.0
chr8	-	520089	520099	5.0
chr8	-	522568	522578	2.0
chr8	-	523215	523225	5.0
chr8	-	524189	524199	2.0
chr8	-	553677	553687	4.0
chr8	-	553706	553716	3.0
chr8	-	554024	554034	2.0
chr8	-	556489	556499	26.0
chr13	+	272935	272945	63.0
chr13	+	637120	637130	57.0
chr13	+	501974	501984	56.0
chr13	+	349944	349954	31.0
chr13	+	923805	923815	29.0
chr13	+	510442	510452	24.0
chr13	+	216700	216710	22.0
chr13	+	727015	727025	21.0
chr13	+	644834	644844	20.0
chr13	+	25271	25281	18.0
chr13	+	266867	266877	18.0
chr13	+	592915	592925	17.0
chr13	+	644145	644155	17.0
chr13	+	923783	923793	17.0
chr13	+	592944	592954	15.0
chr13	+	771225	771235	15.0
chr13	+	798155	798165	14.0
chr13	+	15824	15834	12.0
chr13	+	71713	71723	12.0
chr13	+	546008	546018	12.0
chr13	+	607889	607899	12.0
chr13	+	753667	753677	12.0
chr13	+	26753	26763	11.0
chr13	+	292908	292918	11.0
chr13	+	439495	439505	11.0
chr13	+	479247	479257	11.0
chr13	+	540603	540613	11.0
chr13	+	653647	653657	11.0
chr13	+	706301	706311	11.0
chr13	+	795605	795615	11.0
chr13	+	892109	892119	11.0
chr13	+	51533	51543	10.0
chr13	+	54299	54309	10.0
chr13	+	77551	77561	10.0
chr13	+	116734	116744	10.0
chr13	+	161275	161285	10.0
chr13	+	216289	216299	10.0
chr13	+	225613	225623	10.0
chr13	+	242049	242059	10.0
chr13	+	292893	292903	10.0
chr13	+	299922	299932	10.0
chr13	+	349277	349287	10.0
chr13	+	356675	356685	10.0
chr13	+	363390	363400	10.0
chr13	+	471795	471805	10.0
chr13	+	560738	560748	10.0
chr13	+	616517	616527	10.0
chr13	+	798071	798081	10.0
chr13	+	836102	836112	10.0
chr13	+	901980	901990	10.0
chr13	+	15028	15038	9.0
chr13	+	18335	18345	9.0
chr13	+	37499	37509	9.0
chr13	+	190814	190824	9.0
chr13	+	214114	214124	9.0
chr13	+	216687	216697	9.0
chr13	+	348372	348382	9.0
chr13	+	351321	351331	9.0
chr13	+	386893	386903	9.0
chr13	+	396644	396654	9.0
chr13	+	407334	407344	9.0
chr13	+	409965	409975	9.0
chr13	+	484392	484402	9.0
chr13	+	510388	510398	9.0
chr13	+	589256	589266	9.0
chr13	+	661587	661597	9.0
chr13	+	672952	672962	9.0
chr13	+	684756	684766	9.0
chr13	+	924393	924403	9.0
chr13	+	115150	115160	8.0
chr13	+	116711	116721	8.0
chr13	+	140760	140770	8.0
chr13	+	151959	151969	8.0
chr13	+	216717	216727	8.0
chr13	+	245483	245493	8.0
chr13	+	272194	272204	8.0
chr13	+	288751	288761	8.0
chr13	+	306902	306912	8.0
chr13	+	313931	313941	8.0
chr13	+	317672	317682	8.0
chr13	+	326792	326802	8.0
chr13	+	410022	410032	8.0
chr13	+	424924	424934	8.0
chr13	+	497306	497316	8.0
chr13	+	502498	502508	8.0
chr13	+	553471	553481	8.0
chr13	+	553825	553835	8.0
chr13	+	611453	611463	8.0
chr13	+	627281	627291	8.0
chr13	+	894078	894088	8.0
chr13	+	90168	90178	7.0
chr13	+	123666	123676	7.0
chr13	+	127133	127143	7.0
chr13	+	205866	205876	7.0
chr13	+	262627	262637	7.0
chr13	+	267039	267049	7.0
chr13	+	306974	306984	7.0
chr13	+	322443	322453	7.0
chr13	+	336624	336634	7.0
chr13	+	366967	366977	7.0
chr13	+	367023	367033	7.0
chr13	+	405413	405423	7.0
chr13	+	439661	439671	7.0
chr13	+	464627	464637	7.0
chr13	+	474604	474614	7.0
chr13	+	510362	510372	7.0
chr13	+	537092	537102	7.0
chr13	+	547682	547692	7.0
chr13	+	554388	554398	7.0
chr13	+	568892	568902	7.0
chr13	+	618064	618074	7.0
chr13	+	626131	626141	7.0
chr13	+	648566	648576	7.0
chr13	+	682309	682319	7.0
chr13	+	699148	699158	7.0
chr13	+	700693	700703	7.0
chr13	+	714666	714676	7.0
chr13	+	743074	743084	7.0
chr13	+	790551	790561	7.0
chr13	+	811728	811738	7.0
chr13	+	812684	812694	7.0
chr13	+	812862	812872	7.0
chr13	+	818309	818319	7.0
chr13	+	853056	853066	7.0
chr13	+	854215	854225	7.0
chr13	+	858445	858455	7.0
chr13	+	902406	902416	7.0
chr13	+	905280	905290	7.0
chr13	+	911939	911949	7.0
chr13	+	14521	14531	6.0
chr13	+	17239	17249	6.0
chr13	+	19307	19317	6.0
chr13	+	71886	71896	6.0
chr13	+	73803	73813	6.0
chr13	+	93384	93394	6.0
chr13	+	97951	97961	6.0
chr13	+	98767	98777	6.0
chr13	+	100476	100486	6.0
chr13	+	102494	102504	6.0
chr13	+	102540	102550	6.0
chr13	+	114632	114642	6.0
chr13	+	117966	117976	6.0
chr13	+	120667	120677	6.0
chr13	+	123267	123277	6.0
chr13	+	132614	132624	6.0
chr13	+	205265	205275	6.0
chr13	+	209600	209610	6.0
chr13	+	217603	217613	6.0
chr13	+	220030	220040	6.0
chr13	+	232558	232568	6.0
chr13	+	256188	256198	6.0
chr13	+	269288	269298	6.0
chr13	+	305350	305360	6.0
chr13	+	309576	309586	6.0
chr13	+	313815	313825	6.0
chr13	+	348356	348366	6.0
chr13	+	366800	366810	6.0
chr13	+	366987	366997	6.0
chr13	+	370162	370172	6.0
chr13	+	386908	386918	6.0
chr13	+	416670	416680	6.0
chr13	+	422777	422787	6.0
chr13	+	428241	428251	6.0
chr13	+	434289	434299	6.0
chr13	+	435848	435858	6.0
chr13	+	436693	436703	6.0
chr13	+	477899	477909	6.0
chr13	+	481774	481784	6.0
chr13	+	508855	508865	6.0
chr13	+	513576	513586	6.0
chr13	+	522006	522016	6.0
chr13	+	531044	531054	6.0
chr13	+	543958	543968	6.0
chr13	+	554876	554886	6.0
chr13	+	556257	556267	6.0
chr13	+	580286	580296	6.0
chr13	+	583856	583866	6.0
chr13	+	596765	596775	6.0
chr13	+	602530	602540	6.0
chr13	+	604671	604681	6.0
chr13	+	612409	612419	6.0
chr13	+	622523	622533	6.0
chr13	+	624447	624457	6.0
chr13	+	632191	632201	6.0
chr13	+	632804	632814	6.0
chr13	+	645984	645994	6.0
chr13	+	652704	652714	6.0
chr13	+	676502	676512	6.0
chr13	+	692170	692180	6.0
chr13	+	703229	703239	6.0
chr13	+	713899	713909	6.0
chr13	+	721583	721593	6.0
chr13	+	775798	775808	6.0
chr13	+	782545	782555	6.0
chr13	+	788486	788496	6.0
chr13	+	791997	792007	6.0
chr13	+	870252	870262	6.0
chr13	+	878739	878749	6.0
chr13	+	907270	907280	6.0
chr13	+	15151	15161	5.0
chr13	+	16017	16027	5.0
chr13	+	24071	24081	5.0
chr13	+	24446	24456	5.0
chr13	+	28710	28720	5.0
chr13	+	30755	30765	5.0
chr13	+	36608	36618	5.0
chr13	+	39569	39579	5.0
chr13	+	40769	40779	5.0
chr13	+	44684	44694	5.0
chr13	+	49401	49411	5.0
chr13	+	57893	57903	5.0
chr13	+	59511	59521	5.0
chr13	+	59888	59898	5.0
chr13	+	84168	84178	5.0
chr13	+	92710	92720	5.0
chr13	+	93799	93809	5.0
chr13	+	98192	98202	5.0
chr13	+	98785	98795	5.0
chr13	+	105069	105079	5.0
chr13	+	132278	132288	5.0
chr13	+	146626	146636	5.0
chr13	+	160796	160806	5.0
chr13	+	169124	169134	5.0
chr13	+	177548	177558	5.0
chr13	+	192511	192521	5.0
chr13	+	208326	208336	5.0
chr13	+	214521	214531	5.0
chr13	+	218763	218773	5.0
chr13	+	219335	219345	5.0
chr13	+	230108	230118	5.0
chr13	+	232512	232522	5.0
chr13	+	235763	235773	5.0
chr13	+	238568	238578	5.0
chr13	+	249606	249616	5.0
chr13	+	253369	253379	5.0
chr13	+	253825	253835	5.0
chr13	+	254228	254238	5.0
chr13	+	260058	260068	5.0
chr13	+	263460	263470	5.0
chr13	+	273074	273084	5.0
chr13	+	285484	285494	5.0
chr13	+	303869	303879	5.0
chr13	+	306937	306947	5.0
chr13	+	311337	311347	5.0
chr13	+	313070	313080	5.0
chr13	+	318283	318293	5.0
chr13	+	326199	326209	5.0
chr13	+	335718	335728	5.0
chr13	+	348893	348903	5.0
chr13	+	350641	350651	5.0
chr13	+	367005	367015	5.0
chr13	+	370122	370132	5.0
chr13	+	372401	372411	5.0
chr13	+	384660	384670	5.0
chr13	+	387677	387687	5.0
chr13	+	393261	393271	5.0
chr13	+	406547	406557	5.0
chr13	+	407792	407802	5.0
chr13	+	410880	410890	5.0
chr13	+	444557	444567	5.0
chr13	+	448470	448480	5.0
chr13	+	453162	453172	5.0
chr13	+	463023	463033	5.0
chr13	+	465530	465540	5.0
chr13	+	470303	470313	5.0
chr13	+	481743	481753	5.0
chr13	+	495896	495906	5.0
chr13	+	505400	505410	5.0
chr13	+	513950	513960	5.0
chr13	+	517001	517011	5.0
chr13	+	526936	526946	5.0
chr13	+	558755	558765	5.0
chr13	+	558774	558784	5.0
chr13	+	559248	559258	5.0
chr13	+	559537	559547	5.0
chr13	+	568971	568981	5.0
chr13	+	578981	578991	5.0
chr13	+	598289	598299	5.0
chr13	+	622897	622907	5.0
chr13	+	629815	629825	5.0
chr13	+	631590	631600	5.0
chr13	+	631652	631662	5.0
chr13	+	634400	634410	5.0
chr13	+	652952	652962	5.0
chr13	+	655291	655301	5.0
chr13	+	659459	659469	5.0
chr13	+	665004	665014	5.0
chr13	+	667489	667499	5.0
chr13	+	668056	668066	5.0
chr13	+	668623	668633	5.0
chr13	+	681931	681941	5.0
chr13	+	682168	682178	5.0
chr13	+	683870	683880	5.0
chr13	+	690427	690437	5.0
chr13	+	695801	695811	5.0
chr13	+	701319	701329	5.0
chr13	+	705104	705114	5.0
chr13	+	707297	707307	5.0
chr13	+	709930	709940	5.0
chr13	+	712780	712790	5.0
chr13	+	720938	720948	5.0
chr13	+	721812	721822	5.0
chr13	+	722245	722255	5.0
chr13	+	731341	731351	5.0
chr13	+	750674	750684	5.0
chr13	+	752052	752062	5.0
chr13	+	756569	756579	5.0
chr13	+	793608	793618	5.0
chr13	+	794735	794745	5.0
chr13	+	797701	797711	5.0
chr13	+	797737	797747	5.0
chr13	+	798132	798142	5.0
chr13	+	809543	809553	5.0
chr13	+	815218	815228	5.0
chr13	+	818334	818344	5.0
chr13	+	824769	824779	5.0
chr13	+	834952	834962	5.0
chr13	+	847828	847838	5.0
chr13	+	852179	852189	5.0
chr13	+	860230	860240	5.0
chr13	+	866724	866734	5.0
chr13	+	869255	869265	5.0
chr13	+	872194	872204	5.0
chr13	+	872956	872966	5.0
chr13	+	873261	873271	5.0
chr13	+	884910	884920	5.0
chr13	+	885057	885067	5.0
chr13	+	908828	908838	5.0
chr13	+	911316	911326	5.0
chr13	+	914031	914041	5.0
chr13	+	915721	915731	5.0
chr13	+	915870	915880	5.0
chr13	+	924365	924375	5.0
chr13	+	14012	14022	4.0
chr13	+	15461	15471	4.0
chr13	+	20881	20891	4.0
chr13	+	22377	22387	4.0
chr13	+	24083	24093	4.0
chr13	+	26228	26238	4.0
chr13	+	32448	32458	4.0
chr13	+	33422	33432	4.0
chr13	+	42069	42079	4.0
chr13	+	44194	44204	4.0
chr13	+	47762	47772	4.0
chr13	+	47806	47816	4.0
chr13	+	47885	47895	4.0
chr13	+	54923	54933	4.0
chr13	+	56780	56790	4.0
chr13	+	60848	60858	4.0
chr13	+	62331	62341	4.0
chr13	+	69976	69986	4.0
chr13	+	72078	72088	4.0
chr13	+	72120	72130	4.0
chr13	+	74286	74296	4.0
chr13	+	97089	97099	4.0
chr13	+	101782	101792	4.0
chr13	+	102463	102473	4.0
chr13	+	108139	108149	4.0
chr13	+	123428	123438	4.0
chr13	+	126958	126968	4.0
chr13	+	133777	133787	4.0
chr13	+	135382	135392	4.0
chr13	+	135422	135432	4.0
chr13	+	137735	137745	4.0
chr13	+	138530	138540	4.0
chr13	+	142729	142739	4.0
chr13	+	144470	144480	4.0
chr13	+	146762	146772	4.0
chr13	+	154312	154322	4.0
chr13	+	157234	157244	4.0
chr13	+	159528	159538	4.0
chr13	+	167056	167066	4.0
chr13	+	167716	167726	4.0
chr13	+	171585	171595	4.0
chr13	+	176377	176387	4.0
chr13	+	178239	178249	4.0
chr13	+	191602	191612	4.0
chr13	+	194677	194687	4.0
chr13	+	216381	216391	4.0
chr13	+	216622	216632	4.0
chr13	+	216668	216678	4.0
chr13	+	220816	220826	4.0
chr13	+	223753	223763	4.0
chr13	+	224016	224026	4.0
chr13	+	225630	225640	4.0
chr13	+	226885	226895	4.0
chr13	+	227357	227367	4.0
chr13	+	238881	238891	4.0
chr13	+	242025	242035	4.0
chr13	+	244971	244981	4.0
chr13	+	250425	250435	4.0
chr13	+	261400	261410	4.0
chr13	+	262122	262132	4.0
chr13	+	262661	262671	4.0
chr13	+	264075	264085	4.0
chr13	+	271462	271472	4.0
chr13	+	271652	271662	4.0
chr13	+	276977	276987	4.0
chr13	+	282178	282188	4.0
chr13	+	282252	282262	4.0
chr13	+	282422	282432	4.0
chr13	+	285827	285837	4.0
chr13	+	288268	288278	4.0
chr13	+	289121	289131	4.0
chr13	+	306090	306100	4.0
chr13	+	310221	310231	4.0
chr13	+	312379	312389	4.0
chr13	+	312625	312635	4.0
chr13	+	322461	322471	4.0
chr13	+	329705	329715	4.0
chr13	+	333773	333783	4.0
chr13	+	344422	344432	4.0
chr13	+	345571	345581	4.0
chr13	+	352406	352416	4.0
chr13	+	352605	352615	4.0
chr13	+	353172	353182	4.0
chr13	+	366931	366941	4.0
chr13	+	367264	367274	4.0
chr13	+	369485	369495	4.0
chr13	+	371164	371174	4.0
chr13	+	380449	380459	4.0
chr13	+	381876	381886	4.0
chr13	+	382954	382964	4.0
chr13	+	383024	383034	4.0
chr13	+	384106	384116	4.0
chr13	+	386601	386611	4.0
chr13	+	390518	390528	4.0
chr13	+	394029	394039	4.0
chr13	+	401311	401321	4.0
chr13	+	404857	404867	4.0
chr13	+	405976	405986	4.0
chr13	+	418487	418497	4.0
chr13	+	419959	419969	4.0
chr13	+	422179	422189	4.0
chr13	+	422540	422550	4.0
chr13	+	427257	427267	4.0
chr13	+	427284	427294	4.0
chr13	+	431720	431730	4.0
chr13	+	433152	433162	4.0
chr13	+	435414	435424	4.0
chr13	+	438196	438206	4.0
chr13	+	441164	441174	4.0
chr13	+	441579	441589	4.0
chr13	+	449557	449567	4.0
chr13	+	454394	454404	4.0
chr13	+	455032	455042	4.0
chr13	+	455088	455098	4.0
chr13	+	461712	461722	4.0
chr13	+	465078	465088	4.0
chr13	+	472878	472888	4.0
chr13	+	475264	475274	4.0
chr13	+	479003	479013	4.0
chr13	+	479487	479497	4.0
chr13	+	482525	482535	4.0
chr13	+	485545	485555	4.0
chr13	+	485655	485665	4.0
chr13	+	507655	507665	4.0
chr13	+	507907	507917	4.0
chr13	+	508609	508619	4.0
chr13	+	509509	509519	4.0
chr13	+	512162	512172	4.0
chr13	+	520451	520461	4.0
chr13	+	524512	524522	4.0
chr13	+	540485	540495	4.0
chr13	+	545292	545302	4.0
chr13	+	545350	545360	4.0
chr13	+	546936	546946	4.0
chr13	+	550915	550925	4.0
chr13	+	551165	551175	4.0
chr13	+	552625	552635	4.0
chr13	+	552799	552809	4.0
chr13	+	557481	557491	4.0
chr13	+	557626	557636	4.0
chr13	+	569882	569892	4.0
chr13	+	570847	570857	4.0
chr13	+	576937	576947	4.0
chr13	+	580679	580689	4.0
chr13	+	589143	589153	4.0
chr13	+	594183	594193	4.0
chr13	+	598144	598154	4.0
chr13	+	626187	626197	4.0
chr13	+	629598	629608	4.0
chr13	+	633636	633646	4.0
chr13	+	635760	635770	4.0
chr13	+	636196	636206	4.0
chr13	+	637479	637489	4.0
chr13	+	639604	639614	4.0
chr13	+	644098	644108	4.0
chr13	+	644604	644614	4.0
chr13	+	646312	646322	4.0
chr13	+	654220	654230	4.0
chr13	+	663808	663818	4.0
chr13	+	664153	664163	4.0
chr13	+	672143	672153	4.0
chr13	+	680279	680289	4.0
chr13	+	681417	681427	4.0
chr13	+	689946	689956	4.0
chr13	+	690049	690059	4.0
chr13	+	695364	695374	4.0
chr13	+	695714	695724	4.0
chr13	+	697407	697417	4.0
chr13	+	697740	697750	4.0
chr13	+	698481	698491	4.0
chr13	+	702220	702230	4.0
chr13	+	706405	706415	4.0
chr13	+	706566	706576	4.0
chr13	+	707320	707330	4.0
chr13	+	707444	707454	4.0
chr13	+	713762	713772	4.0
chr13	+	715655	715665	4.0
chr13	+	716365	716375	4.0
chr13	+	730890	730900	4.0
chr13	+	743238	743248	4.0
chr13	+	744122	744132	4.0
chr13	+	744725	744735	4.0
chr13	+	750269	750279	4.0
chr13	+	770433	770443	4.0
chr13	+	771519	771529	4.0
chr13	+	801015	801025	4.0
chr13	+	804711	804721	4.0
chr13	+	810473	810483	4.0
chr13	+	811399	811409	4.0
chr13	+	817562	817572	4.0
chr13	+	817750	817760	4.0
chr13	+	818286	818296	4.0
chr13	+	822829	822839	4.0
chr13	+	827812	827822	4.0
chr13	+	831025	831035	4.0
chr13	+	832666	832676	4.0
chr13	+	834984	834994	4.0
chr13	+	847423	847433	4.0
chr13	+	848903	848913	4.0
chr13	+	853872	853882	4.0
chr13	+	864680	864690	4.0
chr13	+	872483	872493	4.0
chr13	+	874841	874851	4.0
chr13	+	881178	881188	4.0
chr13	+	885620	885630	4.0
chr13	+	887258	887268	4.0
chr13	+	887418	887428	4.0
chr13	+	889774	889784	4.0
chr13	+	893504	893514	4.0
chr13	+	898759	898769	4.0
chr13	+	899717	899727	4.0
chr13	+	903213	903223	4.0
chr13	+	907894	907904	4.0
chr13	+	911019	911029	4.0
chr13	+	10232	10242	3.0
chr13	+	12061	12071	3.0
chr13	+	12302	12312	3.0
chr13	+	12682	12692	3.0
chr13	+	14028	14038	3.0
chr13	+	14959	14969	3.0
chr13	+	14994	15004	3.0
chr13	+	15784	15794	3.0
chr13	+	19982	19992	3.0
chr13	+	20959	20969	3.0
chr13	+	22068	22078	3.0
chr13	+	25852	25862	3.0
