chrom	start	end	value	strand	chrom	start	end	value	strand	midpoint	c-w reads sum	c-w distance (bp)
chr12	327581	327591	13.0	+	chr12	327609	327619	55.0	-	327600	68.0	28
chr12	377656	377666	13.0	+	chr12	377699	377709	5.0	-	377682	18.0	43
chr12	490618	490628	13.0	+	chr12	490654	490664	34.0	-	490641	47.0	36
chr12	645822	645832	13.0	+	chr12	645850	645860	11.0	-	645841	24.0	28
chr12	694263	694273	13.0	+	chr12	694287	694297	16.0	-	694280	29.0	24
chr12	699689	699699	13.0	+	chr12	699716	699726	9.0	-	699707	22.0	27
chr12	725464	725474	13.0	+	chr12	725491	725501	4.0	-	725482	17.0	27
chr12	903216	903226	13.0	+	chr12	903251	903261	2.0	-	903238	15.0	35
chr12	1043154	1043164	13.0	+	chr12	1043178	1043188	5.0	-	1043171	18.0	24
chr12	1064620	1064630	13.0	+	chr12	1064677	1064687	9.0	-	1064653	22.0	57
chr12	65827	65837	12.0	+	chr12	65849	65859	3.0	-	65843	15.0	22
chr12	83464	83474	12.0	+	chr12	83479	83489	13.0	-	83476	25.0	15
chr12	196659	196669	12.0	+	chr12	196696	196706	19.0	-	196682	31.0	37
chr12	199179	199189	12.0	+	chr12	199210	199220	2.0	-	199199	14.0	31
chr12	369184	369194	12.0	+	chr12	369206	369216	2.0	-	369200	14.0	22
chr12	501237	501247	12.0	+	chr12	501269	501279	5.0	-	501258	17.0	32
chr12	514483	514493	12.0	+	chr12	514506	514516	20.0	-	514499	32.0	23
chr12	633458	633468	12.0	+	chr12	633476	633486	37.0	-	633472	49.0	18
chr12	793889	793899	12.0	+	chr12	793897	793907	2.0	-	793898	14.0	8
chr12	830872	830882	12.0	+	chr12	830908	830918	19.0	-	830895	31.0	36
chr12	954459	954469	12.0	+	chr12	954525	954535	3.0	-	954497	15.0	66
chr12	65714	65724	11.0	+	chr12	65736	65746	11.0	-	65730	22.0	22
chr12	83435	83445	11.0	+	chr12	83455	83465	16.0	-	83450	27.0	20
chr12	417057	417067	11.0	+	chr12	417085	417095	2.0	-	417076	13.0	28
chr12	501090	501100	11.0	+	chr12	501115	501125	3.0	-	501107	14.0	25
chr12	501295	501305	11.0	+	chr12	501361	501371	3.0	-	501333	14.0	66
chr12	573549	573559	11.0	+	chr12	573590	573600	2.0	-	573574	13.0	41
chr12	636295	636305	11.0	+	chr12	636329	636339	5.0	-	636317	16.0	34
chr12	827633	827643	11.0	+	chr12	827693	827703	2.0	-	827668	13.0	60
chr12	843905	843915	11.0	+	chr12	843964	843974	11.0	-	843939	22.0	59
chr12	37361	37371	10.0	+	chr12	37379	37389	5.0	-	37375	15.0	18
chr12	63255	63265	10.0	+	chr12	63306	63316	2.0	-	63285	12.0	51
chr12	97350	97360	10.0	+	chr12	97422	97432	3.0	-	97391	13.0	72
chr12	123143	123153	10.0	+	chr12	123215	123225	4.0	-	123184	14.0	72
chr12	129879	129889	10.0	+	chr12	129905	129915	3.0	-	129897	13.0	26
chr12	198777	198787	10.0	+	chr12	198866	198876	5.0	-	198826	15.0	89
chr12	293771	293781	10.0	+	chr12	293802	293812	7.0	-	293791	17.0	31
chr12	521533	521543	10.0	+	chr12	521591	521601	2.0	-	521567	12.0	58
chr12	604992	605002	10.0	+	chr12	605007	605017	6.0	-	605004	16.0	15
chr12	668964	668974	10.0	+	chr12	669004	669014	2.0	-	668989	12.0	40
chr12	704648	704658	10.0	+	chr12	704686	704696	2.0	-	704672	12.0	38
chr12	751863	751873	10.0	+	chr12	751953	751963	5.0	-	751913	15.0	90
chr12	797165	797175	10.0	+	chr12	797192	797202	3.0	-	797183	13.0	27
chr12	901619	901629	10.0	+	chr12	901672	901682	3.0	-	901650	13.0	53
chr12	81222	81232	9.0	+	chr12	81260	81270	2.0	-	81246	11.0	38
chr12	99933	99943	9.0	+	chr12	100031	100041	4.0	-	99987	13.0	98
chr12	121271	121281	9.0	+	chr12	121301	121311	3.0	-	121291	12.0	30
chr12	130023	130033	9.0	+	chr12	130058	130068	28.0	-	130045	37.0	35
chr12	208594	208604	9.0	+	chr12	208622	208632	100.0	-	208613	109.0	28
chr12	282001	282011	9.0	+	chr12	282079	282089	2.0	-	282045	11.0	78
chr12	293609	293619	9.0	+	chr12	293646	293656	6.0	-	293632	15.0	37
chr12	377335	377345	9.0	+	chr12	377352	377362	2.0	-	377348	11.0	17
chr12	415938	415948	9.0	+	chr12	415991	416001	2.0	-	415969	11.0	53
chr12	423981	423991	9.0	+	chr12	423988	423998	9.0	-	423989	18.0	7
chr12	424108	424118	9.0	+	chr12	424195	424205	3.0	-	424156	12.0	87
chr12	437226	437236	9.0	+	chr12	437270	437280	4.0	-	437253	13.0	44
chr12	459773	459783	9.0	+	chr12	459800	459810	62.0	-	459791	71.0	27
chr12	500426	500436	9.0	+	chr12	500451	500461	7.0	-	500443	16.0	25
chr12	501057	501067	9.0	+	chr12	501088	501098	6.0	-	501077	15.0	31
chr12	514373	514383	9.0	+	chr12	514446	514456	22.0	-	514414	31.0	73
chr12	559155	559165	9.0	+	chr12	559218	559228	5.0	-	559191	14.0	63
chr12	559396	559406	9.0	+	chr12	559425	559435	3.0	-	559415	12.0	29
chr12	633445	633455	9.0	+	chr12	633505	633515	21.0	-	633480	30.0	60
chr12	830521	830531	9.0	+	chr12	830572	830582	6.0	-	830551	15.0	51
chr12	841126	841136	9.0	+	chr12	841131	841141	5.0	-	841133	14.0	5
chr12	903365	903375	9.0	+	chr12	903407	903417	15.0	-	903391	24.0	42
chr12	934316	934326	9.0	+	chr12	934340	934350	70.0	-	934333	79.0	24
chr12	1012910	1012920	9.0	+	chr12	1012931	1012941	9.0	-	1012925	18.0	21
chr12	40567	40577	8.0	+	chr12	40622	40632	6.0	-	40599	14.0	55
chr12	40649	40659	8.0	+	chr12	40673	40683	8.0	-	40666	16.0	24
chr12	65688	65698	8.0	+	chr12	65699	65709	2.0	-	65698	10.0	11
chr12	86392	86402	8.0	+	chr12	86443	86453	2.0	-	86422	10.0	51
chr12	92515	92525	8.0	+	chr12	92556	92566	13.0	-	92540	21.0	41
chr12	120933	120943	8.0	+	chr12	120961	120971	3.0	-	120952	11.0	28
chr12	129859	129869	8.0	+	chr12	129877	129887	6.0	-	129873	14.0	18
chr12	130062	130072	8.0	+	chr12	130087	130097	5.0	-	130079	13.0	25
chr12	130131	130141	8.0	+	chr12	130168	130178	6.0	-	130154	14.0	37
chr12	198925	198935	8.0	+	chr12	199019	199029	4.0	-	198977	12.0	94
chr12	232216	232226	8.0	+	chr12	232268	232278	3.0	-	232247	11.0	52
chr12	233016	233026	8.0	+	chr12	233045	233055	2.0	-	233035	10.0	29
chr12	233332	233342	8.0	+	chr12	233379	233389	5.0	-	233360	13.0	47
chr12	233399	233409	8.0	+	chr12	233426	233436	3.0	-	233417	11.0	27
chr12	233649	233659	8.0	+	chr12	233749	233759	7.0	-	233704	15.0	100
chr12	234889	234899	8.0	+	chr12	234933	234943	5.0	-	234916	13.0	44
chr12	327729	327739	8.0	+	chr12	327748	327758	2.0	-	327743	10.0	19
chr12	377293	377303	8.0	+	chr12	377304	377314	8.0	-	377303	16.0	11
chr12	377623	377633	8.0	+	chr12	377642	377652	2.0	-	377637	10.0	19
chr12	438149	438159	8.0	+	chr12	438185	438195	6.0	-	438172	14.0	36
chr12	489878	489888	8.0	+	chr12	489899	489909	6.0	-	489893	14.0	21
chr12	499314	499324	8.0	+	chr12	499379	499389	14.0	-	499351	22.0	65
chr12	501504	501514	8.0	+	chr12	501537	501547	3.0	-	501525	11.0	33
chr12	559010	559020	8.0	+	chr12	559059	559069	2.0	-	559039	10.0	49
chr12	575702	575712	8.0	+	chr12	575735	575745	3.0	-	575723	11.0	33
chr12	668996	669006	8.0	+	chr12	669026	669036	6.0	-	669016	14.0	30
chr12	694291	694301	8.0	+	chr12	694320	694330	2.0	-	694310	10.0	29
chr12	700761	700771	8.0	+	chr12	700785	700795	2.0	-	700778	10.0	24
chr12	725550	725560	8.0	+	chr12	725586	725596	13.0	-	725573	21.0	36
chr12	840100	840110	8.0	+	chr12	840113	840123	3.0	-	840111	11.0	13
chr12	891519	891529	8.0	+	chr12	891578	891588	4.0	-	891553	12.0	59
chr12	903655	903665	8.0	+	chr12	903731	903741	3.0	-	903698	11.0	76
chr12	924899	924909	8.0	+	chr12	924988	924998	5.0	-	924948	13.0	89
chr12	1009900	1009910	8.0	+	chr12	1009957	1009967	4.0	-	1009933	12.0	57
chr12	1012663	1012673	8.0	+	chr12	1012695	1012705	10.0	-	1012684	18.0	32
chr12	1064575	1064585	8.0	+	chr12	1064605	1064615	8.0	-	1064595	16.0	30
chr12	29794	29804	7.0	+	chr12	29815	29825	3.0	-	29809	10.0	21
chr12	40801	40811	7.0	+	chr12	40811	40821	8.0	-	40811	15.0	10
chr12	63237	63247	7.0	+	chr12	63326	63336	3.0	-	63286	10.0	89
chr12	81247	81257	7.0	+	chr12	81297	81307	3.0	-	81277	10.0	50
chr12	82859	82869	7.0	+	chr12	82935	82945	2.0	-	82902	9.0	76
chr12	86982	86992	7.0	+	chr12	87021	87031	7.0	-	87006	14.0	39
chr12	91474	91484	7.0	+	chr12	91516	91526	7.0	-	91500	14.0	42
chr12	100775	100785	7.0	+	chr12	100866	100876	2.0	-	100825	9.0	91
chr12	130435	130445	7.0	+	chr12	130501	130511	2.0	-	130473	9.0	66
chr12	132758	132768	7.0	+	chr12	132843	132853	3.0	-	132805	10.0	85
chr12	168883	168893	7.0	+	chr12	168912	168922	8.0	-	168902	15.0	29
chr12	187509	187519	7.0	+	chr12	187564	187574	3.0	-	187541	10.0	55
chr12	197426	197436	7.0	+	chr12	197520	197530	2.0	-	197478	9.0	94
chr12	198320	198330	7.0	+	chr12	198392	198402	2.0	-	198361	9.0	72
chr12	198681	198691	7.0	+	chr12	198717	198727	22.0	-	198704	29.0	36
chr12	208562	208572	7.0	+	chr12	208661	208671	2.0	-	208616	9.0	99
chr12	234785	234795	7.0	+	chr12	234878	234888	101.0	-	234836	108.0	93
chr12	258878	258888	7.0	+	chr12	258910	258920	5.0	-	258899	12.0	32
chr12	312892	312902	7.0	+	chr12	312979	312989	6.0	-	312940	13.0	87
chr12	366352	366362	7.0	+	chr12	366381	366391	2.0	-	366371	9.0	29
chr12	369967	369977	7.0	+	chr12	369968	369978	3.0	-	369972	10.0	1
chr12	370178	370188	7.0	+	chr12	370214	370224	4.0	-	370201	11.0	36
chr12	371330	371340	7.0	+	chr12	371384	371394	5.0	-	371362	12.0	54
chr12	377699	377709	7.0	+	chr12	377746	377756	2.0	-	377727	9.0	47
chr12	399610	399620	7.0	+	chr12	399685	399695	2.0	-	399652	9.0	75
chr12	399685	399695	7.0	+	chr12	399734	399744	2.0	-	399714	9.0	49
chr12	423847	423857	7.0	+	chr12	423889	423899	2.0	-	423873	9.0	42
chr12	449496	449506	7.0	+	chr12	449497	449507	3.0	-	449501	10.0	1
chr12	490918	490928	7.0	+	chr12	491014	491024	4.0	-	490971	11.0	96
chr12	492607	492617	7.0	+	chr12	492674	492684	2.0	-	492645	9.0	67
chr12	499247	499257	7.0	+	chr12	499286	499296	5.0	-	499271	12.0	39
chr12	499522	499532	7.0	+	chr12	499577	499587	3.0	-	499554	10.0	55
chr12	501915	501925	7.0	+	chr12	501950	501960	2.0	-	501937	9.0	35
chr12	504094	504104	7.0	+	chr12	504105	504115	5.0	-	504104	12.0	11
chr12	514548	514558	7.0	+	chr12	514579	514589	4.0	-	514568	11.0	31
chr12	523127	523137	7.0	+	chr12	523151	523161	6.0	-	523144	13.0	24
chr12	554160	554170	7.0	+	chr12	554235	554245	2.0	-	554202	9.0	75
chr12	563473	563483	7.0	+	chr12	563502	563512	7.0	-	563492	14.0	29
chr12	566377	566387	7.0	+	chr12	566395	566405	2.0	-	566391	9.0	18
chr12	566920	566930	7.0	+	chr12	566953	566963	2.0	-	566941	9.0	33
chr12	570819	570829	7.0	+	chr12	570861	570871	2.0	-	570845	9.0	42
chr12	602889	602899	7.0	+	chr12	602971	602981	4.0	-	602935	11.0	82
chr12	604957	604967	7.0	+	chr12	605041	605051	2.0	-	605004	9.0	84
chr12	605183	605193	7.0	+	chr12	605249	605259	4.0	-	605221	11.0	66
chr12	623803	623813	7.0	+	chr12	623885	623895	5.0	-	623849	12.0	82
chr12	644579	644589	7.0	+	chr12	644603	644613	2.0	-	644596	9.0	24
chr12	669096	669106	7.0	+	chr12	669121	669131	17.0	-	669113	24.0	25
chr12	669869	669879	7.0	+	chr12	669924	669934	2.0	-	669901	9.0	55
chr12	687190	687200	7.0	+	chr12	687217	687227	8.0	-	687208	15.0	27
chr12	700130	700140	7.0	+	chr12	700161	700171	5.0	-	700150	12.0	31
chr12	703626	703636	7.0	+	chr12	703721	703731	4.0	-	703678	11.0	95
chr12	703793	703803	7.0	+	chr12	703844	703854	2.0	-	703823	9.0	51
chr12	781650	781660	7.0	+	chr12	781666	781676	4.0	-	781663	11.0	16
chr12	803047	803057	7.0	+	chr12	803128	803138	6.0	-	803092	13.0	81
chr12	810404	810414	7.0	+	chr12	810432	810442	2.0	-	810423	9.0	28
chr12	851058	851068	7.0	+	chr12	851154	851164	2.0	-	851111	9.0	96
chr12	855883	855893	7.0	+	chr12	855955	855965	4.0	-	855924	11.0	72
chr12	875055	875065	7.0	+	chr12	875056	875066	2.0	-	875060	9.0	1
chr12	1005644	1005654	7.0	+	chr12	1005708	1005718	3.0	-	1005681	10.0	64
chr12	1043209	1043219	7.0	+	chr12	1043282	1043292	6.0	-	1043250	13.0	73
chr12	19393	19403	6.0	+	chr12	19403	19413	6.0	-	19403	12.0	10
chr12	40820	40830	6.0	+	chr12	40861	40871	2.0	-	40845	8.0	41
chr12	83283	83293	6.0	+	chr12	83332	83342	17.0	-	83312	23.0	49
chr12	85128	85138	6.0	+	chr12	85154	85164	4.0	-	85146	10.0	26
chr12	101057	101067	6.0	+	chr12	101097	101107	4.0	-	101082	10.0	40
chr12	121530	121540	6.0	+	chr12	121556	121566	2.0	-	121548	8.0	26
chr12	125172	125182	6.0	+	chr12	125214	125224	5.0	-	125198	11.0	42
chr12	125201	125211	6.0	+	chr12	125262	125272	5.0	-	125236	11.0	61
chr12	131537	131547	6.0	+	chr12	131584	131594	95.0	-	131565	101.0	47
chr12	131558	131568	6.0	+	chr12	131624	131634	5.0	-	131596	11.0	66
chr12	131783	131793	6.0	+	chr12	131791	131801	3.0	-	131792	9.0	8
chr12	132276	132286	6.0	+	chr12	132298	132308	3.0	-	132292	9.0	22
chr12	156128	156138	6.0	+	chr12	156196	156206	4.0	-	156167	10.0	68
chr12	163802	163812	6.0	+	chr12	163840	163850	2.0	-	163826	8.0	38
chr12	173321	173331	6.0	+	chr12	173411	173421	2.0	-	173371	8.0	90
chr12	194515	194525	6.0	+	chr12	194520	194530	2.0	-	194522	8.0	5
chr12	208657	208667	6.0	+	chr12	208706	208716	8.0	-	208686	14.0	49
chr12	233479	233489	6.0	+	chr12	233526	233536	6.0	-	233507	12.0	47
chr12	234751	234761	6.0	+	chr12	234754	234764	4.0	-	234757	10.0	3
chr12	241816	241826	6.0	+	chr12	241845	241855	3.0	-	241835	9.0	29
chr12	242950	242960	6.0	+	chr12	243042	243052	7.0	-	243001	13.0	92
chr12	283235	283245	6.0	+	chr12	283252	283262	2.0	-	283248	8.0	17
chr12	291477	291487	6.0	+	chr12	291498	291508	2.0	-	291492	8.0	21
chr12	369755	369765	6.0	+	chr12	369791	369801	8.0	-	369778	14.0	36
chr12	370849	370859	6.0	+	chr12	370917	370927	5.0	-	370888	11.0	68
chr12	375343	375353	6.0	+	chr12	375421	375431	4.0	-	375387	10.0	78
chr12	377179	377189	6.0	+	chr12	377270	377280	7.0	-	377229	13.0	91
chr12	392582	392592	6.0	+	chr12	392634	392644	2.0	-	392613	8.0	52
chr12	399000	399010	6.0	+	chr12	399035	399045	6.0	-	399022	12.0	35
chr12	405002	405012	6.0	+	chr12	405048	405058	3.0	-	405030	9.0	46
chr12	423931	423941	6.0	+	chr12	423955	423965	5.0	-	423948	11.0	24
chr12	499264	499274	6.0	+	chr12	499313	499323	6.0	-	499293	12.0	49
chr12	500540	500550	6.0	+	chr12	500559	500569	3.0	-	500554	9.0	19
chr12	500914	500924	6.0	+	chr12	500948	500958	2.0	-	500936	8.0	34
chr12	500955	500965	6.0	+	chr12	500982	500992	4.0	-	500973	10.0	27
chr12	505031	505041	6.0	+	chr12	505047	505057	8.0	-	505044	14.0	16
chr12	507178	507188	6.0	+	chr12	507201	507211	3.0	-	507194	9.0	23
chr12	536723	536733	6.0	+	chr12	536783	536793	4.0	-	536758	10.0	60
chr12	540250	540260	6.0	+	chr12	540256	540266	2.0	-	540258	8.0	6
chr12	543823	543833	6.0	+	chr12	543862	543872	4.0	-	543847	10.0	39
chr12	552211	552221	6.0	+	chr12	552230	552240	2.0	-	552225	8.0	19
chr12	552229	552239	6.0	+	chr12	552255	552265	3.0	-	552247	9.0	26
chr12	554310	554320	6.0	+	chr12	554346	554356	2.0	-	554333	8.0	36
chr12	566664	566674	6.0	+	chr12	566668	566678	2.0	-	566671	8.0	4
chr12	604306	604316	6.0	+	chr12	604405	604415	2.0	-	604360	8.0	99
chr12	637338	637348	6.0	+	chr12	637361	637371	3.0	-	637354	9.0	23
chr12	639722	639732	6.0	+	chr12	639723	639733	7.0	-	639727	13.0	1
chr12	689416	689426	6.0	+	chr12	689471	689481	5.0	-	689448	11.0	55
chr12	796486	796496	6.0	+	chr12	796527	796537	2.0	-	796511	8.0	41
chr12	827734	827744	6.0	+	chr12	827758	827768	2.0	-	827751	8.0	24
chr12	828308	828318	6.0	+	chr12	828311	828321	6.0	-	828314	12.0	3
chr12	830931	830941	6.0	+	chr12	830973	830983	4.0	-	830957	10.0	42
chr12	839070	839080	6.0	+	chr12	839113	839123	3.0	-	839096	9.0	43
chr12	840393	840403	6.0	+	chr12	840442	840452	3.0	-	840422	9.0	49
chr12	876556	876566	6.0	+	chr12	876638	876648	3.0	-	876602	9.0	82
chr12	877931	877941	6.0	+	chr12	877979	877989	6.0	-	877960	12.0	48
chr12	898928	898938	6.0	+	chr12	898941	898951	4.0	-	898939	10.0	13
chr12	903177	903187	6.0	+	chr12	903211	903221	5.0	-	903199	11.0	34
chr12	921816	921826	6.0	+	chr12	921848	921858	7.0	-	921837	13.0	32
chr12	964788	964798	6.0	+	chr12	964796	964806	2.0	-	964797	8.0	8
chr12	986872	986882	6.0	+	chr12	986881	986891	3.0	-	986881	9.0	9
chr12	1013090	1013100	6.0	+	chr12	1013161	1013171	2.0	-	1013130	8.0	71
chr12	1042735	1042745	6.0	+	chr12	1042742	1042752	3.0	-	1042743	9.0	7
chr12	1065098	1065108	6.0	+	chr12	1065123	1065133	5.0	-	1065115	11.0	25
chr12	38769	38779	5.0	+	chr12	38777	38787	3.0	-	38778	8.0	8
chr12	40220	40230	5.0	+	chr12	40249	40259	4.0	-	40239	9.0	29
chr12	40731	40741	5.0	+	chr12	40741	40751	4.0	-	40741	9.0	10
chr12	43706	43716	5.0	+	chr12	43721	43731	3.0	-	43718	8.0	15
chr12	49964	49974	5.0	+	chr12	50038	50048	2.0	-	50006	7.0	74
chr12	50110	50120	5.0	+	chr12	50207	50217	2.0	-	50163	7.0	97
chr12	50867	50877	5.0	+	chr12	50927	50937	4.0	-	50902	9.0	60
chr12	51832	51842	5.0	+	chr12	51855	51865	6.0	-	51848	11.0	23
chr12	53561	53571	5.0	+	chr12	53605	53615	2.0	-	53588	7.0	44
chr12	66148	66158	5.0	+	chr12	66187	66197	2.0	-	66172	7.0	39
chr12	74821	74831	5.0	+	chr12	74889	74899	2.0	-	74860	7.0	68
chr12	103941	103951	5.0	+	chr12	103985	103995	2.0	-	103968	7.0	44
chr12	104079	104089	5.0	+	chr12	104120	104130	5.0	-	104104	10.0	41
chr12	106817	106827	5.0	+	chr12	106865	106875	2.0	-	106846	7.0	48
chr12	120907	120917	5.0	+	chr12	120942	120952	3.0	-	120929	8.0	35
chr12	123815	123825	5.0	+	chr12	123886	123896	6.0	-	123855	11.0	71
chr12	130188	130198	5.0	+	chr12	130216	130226	2.0	-	130207	7.0	28
chr12	131639	131649	5.0	+	chr12	131642	131652	7.0	-	131645	12.0	3
chr12	131876	131886	5.0	+	chr12	131934	131944	3.0	-	131910	8.0	58
chr12	131943	131953	5.0	+	chr12	132025	132035	3.0	-	131989	8.0	82
chr12	148343	148353	5.0	+	chr12	148418	148428	2.0	-	148385	7.0	75
chr12	161109	161119	5.0	+	chr12	161168	161178	4.0	-	161143	9.0	59
chr12	169541	169551	5.0	+	chr12	169561	169571	2.0	-	169556	7.0	20
chr12	183306	183316	5.0	+	chr12	183387	183397	2.0	-	183351	7.0	81
chr12	195908	195918	5.0	+	chr12	195930	195940	4.0	-	195924	9.0	22
chr12	208186	208196	5.0	+	chr12	208194	208204	3.0	-	208195	8.0	8
chr12	232794	232804	5.0	+	chr12	232821	232831	2.0	-	232812	7.0	27
chr12	232831	232841	5.0	+	chr12	232914	232924	3.0	-	232877	8.0	83
chr12	232945	232955	5.0	+	chr12	233014	233024	2.0	-	232984	7.0	69
chr12	252830	252840	5.0	+	chr12	252928	252938	2.0	-	252884	7.0	98
chr12	260161	260171	5.0	+	chr12	260259	260269	8.0	-	260215	13.0	98
chr12	274685	274695	5.0	+	chr12	274748	274758	3.0	-	274721	8.0	63
chr12	283494	283504	5.0	+	chr12	283571	283581	4.0	-	283537	9.0	77
chr12	290342	290352	5.0	+	chr12	290355	290365	12.0	-	290353	17.0	13
chr12	321695	321705	5.0	+	chr12	321765	321775	2.0	-	321735	7.0	70
chr12	327489	327499	5.0	+	chr12	327535	327545	4.0	-	327517	9.0	46
chr12	332050	332060	5.0	+	chr12	332114	332124	2.0	-	332087	7.0	64
chr12	368993	369003	5.0	+	chr12	369075	369085	2.0	-	369039	7.0	82
chr12	377781	377791	5.0	+	chr12	377807	377817	6.0	-	377799	11.0	26
chr12	388828	388838	5.0	+	chr12	388884	388894	3.0	-	388861	8.0	56
chr12	390875	390885	5.0	+	chr12	390926	390936	2.0	-	390905	7.0	51
chr12	391268	391278	5.0	+	chr12	391340	391350	2.0	-	391309	7.0	72
chr12	404931	404941	5.0	+	chr12	404936	404946	5.0	-	404938	10.0	5
chr12	440137	440147	5.0	+	chr12	440159	440169	37.0	-	440153	42.0	22
chr12	490470	490480	5.0	+	chr12	490548	490558	10.0	-	490514	15.0	78
chr12	490808	490818	5.0	+	chr12	490847	490857	15.0	-	490832	20.0	39
chr12	491920	491930	5.0	+	chr12	491997	492007	2.0	-	491963	7.0	77
chr12	500511	500521	5.0	+	chr12	500542	500552	11.0	-	500531	16.0	31
chr12	500579	500589	5.0	+	chr12	500648	500658	4.0	-	500618	9.0	69
chr12	500737	500747	5.0	+	chr12	500756	500766	3.0	-	500751	8.0	19
chr12	501406	501416	5.0	+	chr12	501440	501450	3.0	-	501428	8.0	34
chr12	544857	544867	5.0	+	chr12	544881	544891	2.0	-	544874	7.0	24
chr12	547957	547967	5.0	+	chr12	547996	548006	4.0	-	547981	9.0	39
chr12	553983	553993	5.0	+	chr12	554018	554028	2.0	-	554005	7.0	35
chr12	554083	554093	5.0	+	chr12	554126	554136	6.0	-	554109	11.0	43
chr12	592268	592278	5.0	+	chr12	592306	592316	2.0	-	592292	7.0	38
chr12	592370	592380	5.0	+	chr12	592401	592411	5.0	-	592390	10.0	31
chr12	601592	601602	5.0	+	chr12	601649	601659	2.0	-	601625	7.0	57
chr12	605038	605048	5.0	+	chr12	605076	605086	2.0	-	605062	7.0	38
chr12	607427	607437	5.0	+	chr12	607449	607459	2.0	-	607443	7.0	22
chr12	633410	633420	5.0	+	chr12	633436	633446	3.0	-	633428	8.0	26
chr12	634202	634212	5.0	+	chr12	634268	634278	2.0	-	634240	7.0	66
chr12	644114	644124	5.0	+	chr12	644157	644167	3.0	-	644140	8.0	43
chr12	645787	645797	5.0	+	chr12	645821	645831	5.0	-	645809	10.0	34
chr12	650094	650104	5.0	+	chr12	650143	650153	2.0	-	650123	7.0	49
chr12	659720	659730	5.0	+	chr12	659745	659755	4.0	-	659737	9.0	25
chr12	665184	665194	5.0	+	chr12	665217	665227	3.0	-	665205	8.0	33
chr12	669245	669255	5.0	+	chr12	669257	669267	2.0	-	669256	7.0	12
chr12	686039	686049	5.0	+	chr12	686069	686079	2.0	-	686059	7.0	30
chr12	699127	699137	5.0	+	chr12	699212	699222	7.0	-	699174	12.0	85
chr12	724927	724937	5.0	+	chr12	725007	725017	5.0	-	724972	10.0	80
chr12	725443	725453	5.0	+	chr12	725469	725479	5.0	-	725461	10.0	26
chr12	739541	739551	5.0	+	chr12	739583	739593	2.0	-	739567	7.0	42
chr12	747975	747985	5.0	+	chr12	747998	748008	9.0	-	747991	14.0	23
chr12	748056	748066	5.0	+	chr12	748096	748106	2.0	-	748081	7.0	40
chr12	748224	748234	5.0	+	chr12	748255	748265	4.0	-	748244	9.0	31
chr12	751356	751366	5.0	+	chr12	751429	751439	2.0	-	751397	7.0	73
chr12	796448	796458	5.0	+	chr12	796465	796475	10.0	-	796461	15.0	17
chr12	803269	803279	5.0	+	chr12	803310	803320	4.0	-	803294	9.0	41
chr12	804695	804705	5.0	+	chr12	804778	804788	6.0	-	804741	11.0	83
chr12	813041	813051	5.0	+	chr12	813131	813141	7.0	-	813091	12.0	90
chr12	820621	820631	5.0	+	chr12	820680	820690	4.0	-	820655	9.0	59
chr12	830716	830726	5.0	+	chr12	830743	830753	5.0	-	830734	10.0	27
chr12	838915	838925	5.0	+	chr12	838964	838974	3.0	-	838944	8.0	49
chr12	839374	839384	5.0	+	chr12	839405	839415	8.0	-	839394	13.0	31
chr12	841277	841287	5.0	+	chr12	841325	841335	5.0	-	841306	10.0	48
chr12	852660	852670	5.0	+	chr12	852720	852730	2.0	-	852695	7.0	60
chr12	858692	858702	5.0	+	chr12	858727	858737	6.0	-	858714	11.0	35
chr12	861942	861952	5.0	+	chr12	862009	862019	2.0	-	861980	7.0	67
chr12	880660	880670	5.0	+	chr12	880676	880686	2.0	-	880673	7.0	16
chr12	900200	900210	5.0	+	chr12	900285	900295	4.0	-	900247	9.0	85
chr12	903271	903281	5.0	+	chr12	903289	903299	3.0	-	903285	8.0	18
chr12	912921	912931	5.0	+	chr12	912973	912983	3.0	-	912952	8.0	52
chr12	913727	913737	5.0	+	chr12	913787	913797	9.0	-	913762	14.0	60
chr12	921826	921836	5.0	+	chr12	921874	921884	12.0	-	921855	17.0	48
